icd_code,icd_version,long_title
DDY3CZZ,10,Intraoperative Radiation Therapy (IORT) of Jejunum
DF1298Z,10,High Dose Rate (HDR) Brachytherapy of Bile Ducts using Iridium 192 (Ir-192)
DG015ZZ,10,Beam Radiation of Pineal Body using Neutrons
DG022ZZ,10,Beam Radiation of Adrenal Glands using Photons >10 MeV
DG050ZZ,10,Beam Radiation of Thyroid using Photons <1 MeV
DG129YZ,10,High Dose Rate (HDR) Brachytherapy of Adrenal Glands using Other Isotope
DG20DZZ,10,Stereotactic Other Photon Radiosurgery of Pituitary Gland
DGY27ZZ,10,Contact Radiation of Adrenal Glands
DGY4KZZ,10,Laser Interstitial Thermal Therapy of Parathyroid Glands
DM003Z0,10,"Beam Radiation of Left Breast using Electrons, Intraoperative"
DP036ZZ,10,Beam Radiation of Mandible using Neutron Capture
DP050ZZ,10,Beam Radiation of Rib(s) using Photons <1 MeV
DP064ZZ,10,"Beam Radiation of Humerus using Heavy Particles (Protons,Ions)"
DT1299Z,10,High Dose Rate (HDR) Brachytherapy of Bladder using Iodine 125 (I-125)
DT12B7Z,10,Low Dose Rate (LDR) Brachytherapy of Bladder using Cesium 137 (Cs-137)
DU11B9Z,10,Low Dose Rate (LDR) Brachytherapy of Cervix using Iodine 125 (I-125)
DW016ZZ,10,Beam Radiation of Head and Neck using Neutron Capture
DW21JZZ,10,Stereotactic Gamma Beam Radiosurgery of Head and Neck
F00Z3ZZ,10,Staggered Spondaic Word Assessment
F00ZNTZ,10,Non-invasive Instrumental Status Assessment using Aerodynamic Function Equipment
F00ZS1Z,10,Distorted Speech Assessment using Audiometer
F00ZVZZ,10,Temporal Ordering of Stimuli Assessment
F00ZW1Z,10,Masking Patterns Assessment using Audiometer
F0100YZ,10,Muscle Performance Assessment of Neurological System - Head and Neck using Other Equipment
F0136YZ,10,Sensory Awareness/Processing/Integrity Assessment of Neurological System - Whole Body using Other Equipment
F01J5ZZ,10,Range of Motion and Joint Integrity Assessment of Musculoskeletal System - Head and Neck
F02ZBZZ,10,"Environmental, Home and Work Barriers Assessment"
F06Z7YZ,10,Fluency Treatment using Other Equipment
F06ZCVZ,10,Voice Treatment using Speech Prosthesis
F0723UZ,10,Motor Function Treatment of Neurological System - Lower Back / Lower Extremity using Prosthesis
F07F3ZZ,10,Motor Function Treatment of Integumentary System - Upper Back / Upper Extremity
F07F6CZ,10,Therapeutic Exercise Treatment of Integumentary System - Upper Back / Upper Extremity using Mechanical Equipment
F07G1EZ,10,Muscle Performance Treatment of Integumentary System - Lower Back / Lower Extremity using Orthosis
F07J3YZ,10,Motor Function Treatment of Musculoskeletal System - Head and Neck using Other Equipment
F07K0ZZ,10,Range of Motion and Joint Mobility Treatment of Musculoskeletal System - Upper Back / Upper Extremity
F07M1ZZ,10,Muscle Performance Treatment of Musculoskeletal System - Whole Body
F07Z4ZZ,10,Wheelchair Mobility Treatment
F08M5ZZ,10,Wound Management Treatment of Musculoskeletal System - Whole Body
F08Z1UZ,10,Dressing Techniques Treatment using Prosthesis
F09Z0KZ,10,Hearing and Related Disorders Counseling Treatment using Audiovisual Equipment
F09Z2LZ,10,Auditory Processing Treatment using Assistive Listening Equipment
F0CM3FZ,10,"Postural Control Treatment of Musculoskeletal System - Whole Body using Assistive, Adaptive, Supportive or Protective Equipment"
F13ZH3Z,10,Acoustic Reflex Threshold Assessment using Tympanometer
F15,10,"Physical Rehabilitation and Diagnostic Audiology, Diagnostic Audiology, Vestibular Assessment"
F15Z2ZZ,10,Unithermal Binaural Screen Assessment
HZ6,10,"Substance Abuse Treatment, Family Counseling"
HZ83ZZZ,10,"Medication Management for Substance Abuse Treatment, Antabuse"
HZ85ZZZ,10,"Medication Management for Substance Abuse Treatment, Naloxone"
X27R3B5,10,"Dilation of Right Posterior Tibial Artery with Three Sustained Release Drug-eluting Intraluminal Devices, Percutaneous Approach, New Technology Group 5"
XW03372,10,"Introduction of Inactivated Coagulation Factor Xa into Peripheral Vein, Percutaneous Approach, New Technology Group 2"
001,10,"Central Nervous System and Cranial Nerves, Bypass"
001607B,10,"Bypass Cerebral Ventricle to Cerebral Cisterns with Autologous Tissue Substitute, Open Approach"
001U0K2,10,"Bypass Spinal Canal to Atrium with Nonautologous Tissue Substitute, Open Approach"
005L4ZZ,10,"Destruction of Abducens Nerve, Percutaneous Endoscopic Approach"
005M0ZZ,10,"Destruction of Facial Nerve, Open Approach"
005P0ZZ,10,"Destruction of Glossopharyngeal Nerve, Open Approach"
007,10,"Central Nervous System and Cranial Nerves, Dilation"
00800ZZ,10,"Division of Brain, Open Approach"
009740Z,10,"Drainage of Cerebral Hemisphere with Drainage Device, Percutaneous Endoscopic Approach"
00994ZX,10,"Drainage of Thalamus, Percutaneous Endoscopic Approach, Diagnostic"
009D3ZX,10,"Drainage of Medulla Oblongata, Percutaneous Approach, Diagnostic"
009R4ZZ,10,"Drainage of Accessory Nerve, Percutaneous Endoscopic Approach"
00B83ZZ,10,"Excision of Basal Ganglia, Percutaneous Approach"
00BA3ZX,10,"Excision of Hypothalamus, Percutaneous Approach, Diagnostic"
00BF0ZX,10,"Excision of Olfactory Nerve, Open Approach, Diagnostic"
00BP3ZX,10,"Excision of Glossopharyngeal Nerve, Percutaneous Approach, Diagnostic"
00C94ZZ,10,"Extirpation of Matter from Thalamus, Percutaneous Endoscopic Approach"
00CX4ZZ,10,"Extirpation of Matter from Thoracic Spinal Cord, Percutaneous Endoscopic Approach"
00H04MZ,10,"Insertion of Neurostimulator Lead into Brain, Percutaneous Endoscopic Approach"
00N93ZZ,10,"Release Thalamus, Percutaneous Approach"
00NW4ZZ,10,"Release Cervical Spinal Cord, Percutaneous Endoscopic Approach"
00NX3ZZ,10,"Release Thoracic Spinal Cord, Percutaneous Approach"
00PV30Z,10,"Removal of Drainage Device from Spinal Cord, Percutaneous Approach"
00QM0ZZ,10,"Repair Facial Nerve, Open Approach"
00QS4ZZ,10,"Repair Hypoglossal Nerve, Percutaneous Endoscopic Approach"
00R20KZ,10,"Replacement of Dura Mater with Nonautologous Tissue Substitute, Open Approach"
00RL4KZ,10,"Replacement of Abducens Nerve with Nonautologous Tissue Substitute, Percutaneous Endoscopic Approach"
00RN4KZ,10,"Replacement of Acoustic Nerve with Nonautologous Tissue Substitute, Percutaneous Endoscopic Approach"
00U64KZ,10,"Supplement Cerebral Ventricle with Nonautologous Tissue Substitute, Percutaneous Endoscopic Approach"
00UK07Z,10,"Supplement Trigeminal Nerve with Autologous Tissue Substitute, Open Approach"
00UL4KZ,10,"Supplement Abducens Nerve with Nonautologous Tissue Substitute, Percutaneous Endoscopic Approach"
00UR4KZ,10,"Supplement Accessory Nerve with Nonautologous Tissue Substitute, Percutaneous Endoscopic Approach"
00WE07Z,10,"Revision of Autologous Tissue Substitute in Cranial Nerve, Open Approach"
00WE3MZ,10,"Revision of Neurostimulator Lead in Cranial Nerve, Percutaneous Approach"
00WE40Z,10,"Revision of Drainage Device in Cranial Nerve, Percutaneous Endoscopic Approach"
00XF0ZM,10,"Transfer Olfactory Nerve to Facial Nerve, Open Approach"
00XF0ZN,10,"Transfer Olfactory Nerve to Acoustic Nerve, Open Approach"
00XG0ZG,10,"Transfer Optic Nerve to Optic Nerve, Open Approach"
00XG0ZM,10,"Transfer Optic Nerve to Facial Nerve, Open Approach"
00XH0ZF,10,"Transfer Oculomotor Nerve to Olfactory Nerve, Open Approach"
00XH0ZR,10,"Transfer Oculomotor Nerve to Accessory Nerve, Open Approach"
00XJ0ZJ,10,"Transfer Trochlear Nerve to Trochlear Nerve, Open Approach"
00XL4ZF,10,"Transfer Abducens Nerve to Olfactory Nerve, Percutaneous Endoscopic Approach"
00XN4ZJ,10,"Transfer Acoustic Nerve to Trochlear Nerve, Percutaneous Endoscopic Approach"
00XQ0ZR,10,"Transfer Vagus Nerve to Accessory Nerve, Open Approach"
00XR0ZH,10,"Transfer Accessory Nerve to Oculomotor Nerve, Open Approach"
015H4ZZ,10,"Destruction of Peroneal Nerve, Percutaneous Endoscopic Approach"
015N4ZZ,10,"Destruction of Lumbar Sympathetic Nerve, Percutaneous Endoscopic Approach"
01803ZZ,10,"Division of Cervical Plexus, Percutaneous Approach"
01963ZZ,10,"Drainage of Radial Nerve, Percutaneous Approach"
01994ZX,10,"Drainage of Lumbar Plexus, Percutaneous Endoscopic Approach, Diagnostic"
019C3ZZ,10,"Drainage of Pudendal Nerve, Percutaneous Approach"
019R3ZZ,10,"Drainage of Sacral Nerve, Percutaneous Approach"
01B03ZX,10,"Excision of Cervical Plexus, Percutaneous Approach, Diagnostic"
01BP3ZZ,10,"Excision of Sacral Sympathetic Nerve, Percutaneous Approach"
01BQ0ZX,10,"Excision of Sacral Plexus, Open Approach, Diagnostic"
01C50ZZ,10,"Extirpation of Matter from Median Nerve, Open Approach"
01DN4ZZ,10,"Extraction of Lumbar Sympathetic Nerve, Percutaneous Endoscopic Approach"
01DR3ZZ,10,"Extraction of Sacral Nerve, Percutaneous Approach"
01HY3MZ,10,"Insertion of Neurostimulator Lead into Peripheral Nerve, Percutaneous Approach"
01Q00ZZ,10,"Repair Cervical Plexus, Open Approach"
01Q84ZZ,10,"Repair Thoracic Nerve, Percutaneous Endoscopic Approach"
01Q93ZZ,10,"Repair Lumbar Plexus, Percutaneous Approach"
01R20JZ,10,"Replacement of Phrenic Nerve with Synthetic Substitute, Open Approach"
01U40JZ,10,"Supplement Ulnar Nerve with Synthetic Substitute, Open Approach"
01U54KZ,10,"Supplement Median Nerve with Nonautologous Tissue Substitute, Percutaneous Endoscopic Approach"
01UH07Z,10,"Supplement Peroneal Nerve with Autologous Tissue Substitute, Open Approach"
0210344,10,"Bypass Coronary Artery, One Artery from Coronary Vein with Drug-eluting Intraluminal Device, Percutaneous Approach"
02104Z9,10,"Bypass Coronary Artery, One Artery from Left Internal Mammary, Percutaneous Endoscopic Approach"
0211089,10,"Bypass Coronary Artery, Two Arteries from Left Internal Mammary with Zooplastic Tissue, Open Approach"
02114A9,10,"Bypass Coronary Artery, Two Arteries from Left Internal Mammary with Autologous Arterial Tissue, Percutaneous Endoscopic Approach"
0213444,10,"Bypass Coronary Artery, Four or More Arteries from Coronary Vein with Drug-eluting Intraluminal Device, Percutaneous Endoscopic Approach"
02170JS,10,"Bypass Left Atrium to Right Pulmonary Vein with Synthetic Substitute, Open Approach"
02170KT,10,"Bypass Left Atrium to Left Pulmonary Vein with Nonautologous Tissue Substitute, Open Approach"
021L0JR,10,"Bypass Left Ventricle to Left Pulmonary Artery with Synthetic Substitute, Open Approach"
021W48B,10,"Bypass Thoracic Aorta, Descending to Subclavian with Zooplastic Tissue, Percutaneous Endoscopic Approach"
021W4AR,10,"Bypass Thoracic Aorta, Descending to Left Pulmonary Artery with Autologous Arterial Tissue, Percutaneous Endoscopic Approach"
021X4JP,10,"Bypass Thoracic Aorta, Ascending/Arch to Pulmonary Trunk with Synthetic Substitute, Percutaneous Endoscopic Approach"
021X4JR,10,"Bypass Thoracic Aorta, Ascending/Arch to Left Pulmonary Artery with Synthetic Substitute, Percutaneous Endoscopic Approach"
021X4ZQ,10,"Bypass Thoracic Aorta, Ascending/Arch to Right Pulmonary Artery, Percutaneous Endoscopic Approach"
02550ZZ,10,"Destruction of Atrial Septum, Open Approach"
02553ZZ,10,"Destruction of Atrial Septum, Percutaneous Approach"
02590ZZ,10,"Destruction of Chordae Tendineae, Open Approach"
02700TZ,10,"Dilation of Coronary Artery, One Artery with Radioactive Intraluminal Device, Open Approach"
02703GZ,10,"Dilation of Coronary Artery, One Artery with Four or More Intraluminal Devices, Percutaneous Approach"
02720D6,10,"Dilation of Coronary Artery, Three Arteries, Bifurcation, with Intraluminal Device, Open Approach"
02733FZ,10,"Dilation of Coronary Artery, Four or More Arteries with Three Intraluminal Devices, Percutaneous Approach"
02734T6,10,"Dilation of Coronary Artery, Four or More Arteries, Bifurcation, with Radioactive Intraluminal Device, Percutaneous Endoscopic Approach"
027T04Z,10,"Dilation of Left Pulmonary Vein with Drug-eluting Intraluminal Device, Open Approach"
027X3DZ,10,"Dilation of Thoracic Aorta, Ascending/Arch with Intraluminal Device, Percutaneous Approach"
02B60ZX,10,"Excision of Right Atrium, Open Approach, Diagnostic"
02B70ZX,10,"Excision of Left Atrium, Open Approach, Diagnostic"
02BF3ZZ,10,"Excision of Aortic Valve, Percutaneous Approach"
02BN3ZX,10,"Excision of Pericardium, Percutaneous Approach, Diagnostic"
02BV4ZX,10,"Excision of Superior Vena Cava, Percutaneous Endoscopic Approach, Diagnostic"
02CJ4ZZ,10,"Extirpation of Matter from Tricuspid Valve, Percutaneous Endoscopic Approach"
02CM4ZZ,10,"Extirpation of Matter from Ventricular Septum, Percutaneous Endoscopic Approach"
02CX3ZZ,10,"Extirpation of Matter from Thoracic Aorta, Ascending/Arch, Percutaneous Approach"
02H433Z,10,"Insertion of Infusion Device into Coronary Vein, Percutaneous Approach"
02H740Z,10,"Insertion of Pressure Sensor Monitoring Device into Left Atrium, Percutaneous Endoscopic Approach"
02HN4YZ,10,"Insertion of Other Device into Pericardium, Percutaneous Endoscopic Approach"
02PY33Z,10,"Removal of Infusion Device from Great Vessel, Percutaneous Approach"
02QB4ZZ,10,"Repair Right Heart, Percutaneous Endoscopic Approach"
02QS4ZZ,10,"Repair Right Pulmonary Vein, Percutaneous Endoscopic Approach"
02QX0ZZ,10,"Repair Thoracic Aorta, Ascending/Arch, Open Approach"
02QX4ZZ,10,"Repair Thoracic Aorta, Ascending/Arch, Percutaneous Endoscopic Approach"
02RF38H,10,"Replacement of Aortic Valve with Zooplastic Tissue, Transapical, Percutaneous Approach"
02RF47Z,10,"Replacement of Aortic Valve with Autologous Tissue Substitute, Percutaneous Endoscopic Approach"
02RG07Z,10,"Replacement of Mitral Valve with Autologous Tissue Substitute, Open Approach"
02RG0KZ,10,"Replacement of Mitral Valve with Nonautologous Tissue Substitute, Open Approach"
02RV4JZ,10,"Replacement of Superior Vena Cava with Synthetic Substitute, Percutaneous Endoscopic Approach"
02RX07Z,10,"Replacement of Thoracic Aorta, Ascending/Arch with Autologous Tissue Substitute, Open Approach"
02U74KZ,10,"Supplement Left Atrium with Nonautologous Tissue Substitute, Percutaneous Endoscopic Approach"
02UA3KZ,10,"Supplement Heart with Nonautologous Tissue Substitute, Percutaneous Approach"
02UF07Z,10,"Supplement Aortic Valve with Autologous Tissue Substitute, Open Approach"
02UG4KE,10,"Supplement Mitral Valve created from Left Atrioventricular Valve with Nonautologous Tissue Substitute, Percutaneous Endoscopic Approach"
02UH48Z,10,"Supplement Pulmonary Valve with Zooplastic Tissue, Percutaneous Endoscopic Approach"
02UP3JZ,10,"Supplement Pulmonary Trunk with Synthetic Substitute, Percutaneous Approach"
02UV08Z,10,"Supplement Superior Vena Cava with Zooplastic Tissue, Open Approach"
02VR3DZ,10,"Restriction of Left Pulmonary Artery with Intraluminal Device, Percutaneous Approach"
02VV3ZZ,10,"Restriction of Superior Vena Cava, Percutaneous Approach"
02WA3RZ,10,"Revision of Short-term External Heart Assist System in Heart, Percutaneous Approach"
02WH38Z,10,"Revision of Zooplastic Tissue in Pulmonary Valve, Percutaneous Approach"
02WH47Z,10,"Revision of Autologous Tissue Substitute in Pulmonary Valve, Percutaneous Endoscopic Approach"
03120Z1,10,"Bypass Innominate Artery to Left Upper Arm Artery, Open Approach"
03130A5,10,"Bypass Right Subclavian Artery to Bilateral Lower Arm Artery with Autologous Arterial Tissue, Open Approach"
03130K0,10,"Bypass Right Subclavian Artery to Right Upper Arm Artery with Nonautologous Tissue Substitute, Open Approach"
03130Z1,10,"Bypass Right Subclavian Artery to Left Upper Arm Artery, Open Approach"
03130Z2,10,"Bypass Right Subclavian Artery to Bilateral Upper Arm Artery, Open Approach"
03140AM,10,"Bypass Left Subclavian Artery to Right Pulmonary Artery with Autologous Arterial Tissue, Open Approach"
03140J6,10,"Bypass Left Subclavian Artery to Right Upper Leg Artery with Synthetic Substitute, Open Approach"
0315099,10,"Bypass Right Axillary Artery to Right Lower Leg Artery with Autologous Venous Tissue, Open Approach"
03150A1,10,"Bypass Right Axillary Artery to Left Upper Arm Artery with Autologous Arterial Tissue, Open Approach"
03160A1,10,"Bypass Left Axillary Artery to Left Upper Arm Artery with Autologous Arterial Tissue, Open Approach"
03160A8,10,"Bypass Left Axillary Artery to Bilateral Upper Leg Artery with Autologous Arterial Tissue, Open Approach"
0319093,10,"Bypass Right Ulnar Artery to Right Lower Arm Artery with Autologous Venous Tissue, Open Approach"
031A0ZF,10,"Bypass Left Ulnar Artery to Lower Arm Vein, Open Approach"
035Q3ZZ,10,"Destruction of Left Vertebral Artery, Percutaneous Approach"
037046Z,10,"Dilation of Right Internal Mammary Artery with Three Drug-eluting Intraluminal Devices, Percutaneous Endoscopic Approach"
03743EZ,10,"Dilation of Left Subclavian Artery with Two Intraluminal Devices, Percutaneous Approach"
037636Z,10,"Dilation of Left Axillary Artery with Three Drug-eluting Intraluminal Devices, Percutaneous Approach"
037747Z,10,"Dilation of Right Brachial Artery with Four or More Drug-eluting Intraluminal Devices, Percutaneous Endoscopic Approach"
037807Z,10,"Dilation of Left Brachial Artery with Four or More Drug-eluting Intraluminal Devices, Open Approach"
037936Z,10,"Dilation of Right Ulnar Artery with Three Drug-eluting Intraluminal Devices, Percutaneous Approach"
037937Z,10,"Dilation of Right Ulnar Artery with Four or More Drug-eluting Intraluminal Devices, Percutaneous Approach"
03794D6,10,"Dilation of Right Ulnar Artery, Bifurcation, with Intraluminal Device, Percutaneous Endoscopic Approach"
037A0FZ,10,"Dilation of Left Ulnar Artery with Three Intraluminal Devices, Open Approach"
037A34Z,10,"Dilation of Left Ulnar Artery with Drug-eluting Intraluminal Device, Percutaneous Approach"
037A46Z,10,"Dilation of Left Ulnar Artery with Three Drug-eluting Intraluminal Devices, Percutaneous Endoscopic Approach"
037D0G6,10,"Dilation of Right Hand Artery, Bifurcation, with Four or More Intraluminal Devices, Open Approach"
037D3FZ,10,"Dilation of Right Hand Artery with Three Intraluminal Devices, Percutaneous Approach"
037D4G6,10,"Dilation of Right Hand Artery, Bifurcation, with Four or More Intraluminal Devices, Percutaneous Endoscopic Approach"
037F056,10,"Dilation of Left Hand Artery, Bifurcation, with Two Drug-eluting Intraluminal Devices, Open Approach"
037F456,10,"Dilation of Left Hand Artery, Bifurcation, with Two Drug-eluting Intraluminal Devices, Percutaneous Endoscopic Approach"
037G4EZ,10,"Dilation of Intracranial Artery with Two Intraluminal Devices, Percutaneous Endoscopic Approach"
037H4F6,10,"Dilation of Right Common Carotid Artery, Bifurcation, with Three Intraluminal Devices, Percutaneous Endoscopic Approach"
037J066,10,"Dilation of Left Common Carotid Artery, Bifurcation, with Three Drug-eluting Intraluminal Devices, Open Approach"
037J0DZ,10,"Dilation of Left Common Carotid Artery with Intraluminal Device, Open Approach"
037J3E6,10,"Dilation of Left Common Carotid Artery, Bifurcation, with Two Intraluminal Devices, Percutaneous Approach"
037J3FZ,10,"Dilation of Left Common Carotid Artery with Three Intraluminal Devices, Percutaneous Approach"
037K4DZ,10,"Dilation of Right Internal Carotid Artery with Intraluminal Device, Percutaneous Endoscopic Approach"
037M056,10,"Dilation of Right External Carotid Artery, Bifurcation, with Two Drug-eluting Intraluminal Devices, Open Approach"
037P3G6,10,"Dilation of Right Vertebral Artery, Bifurcation, with Four or More Intraluminal Devices, Percutaneous Approach"
037P4DZ,10,"Dilation of Right Vertebral Artery with Intraluminal Device, Percutaneous Endoscopic Approach"
037Q0DZ,10,"Dilation of Left Vertebral Artery with Intraluminal Device, Open Approach"
037T35Z,10,"Dilation of Left Temporal Artery with Two Drug-eluting Intraluminal Devices, Percutaneous Approach"
037V0EZ,10,"Dilation of Left Thyroid Artery with Two Intraluminal Devices, Open Approach"
037V3GZ,10,"Dilation of Left Thyroid Artery with Four or More Intraluminal Devices, Percutaneous Approach"
037Y05Z,10,"Dilation of Upper Artery with Two Drug-eluting Intraluminal Devices, Open Approach"
037Y3DZ,10,"Dilation of Upper Artery with Intraluminal Device, Percutaneous Approach"
03940ZX,10,"Drainage of Left Subclavian Artery, Open Approach, Diagnostic"
03964ZX,10,"Drainage of Left Axillary Artery, Percutaneous Endoscopic Approach, Diagnostic"
039A0ZZ,10,"Drainage of Left Ulnar Artery, Open Approach"
039C40Z,10,"Drainage of Left Radial Artery with Drainage Device, Percutaneous Endoscopic Approach"
039D3ZX,10,"Drainage of Right Hand Artery, Percutaneous Approach, Diagnostic"
039P0ZX,10,"Drainage of Right Vertebral Artery, Open Approach, Diagnostic"
03B50ZZ,10,"Excision of Right Axillary Artery, Open Approach"
03BA0ZZ,10,"Excision of Left Ulnar Artery, Open Approach"
03BS0ZZ,10,"Excision of Right Temporal Artery, Open Approach"
03C44Z6,10,"Extirpation of Matter from Left Subclavian Artery, Bifurcation, Percutaneous Endoscopic Approach"
03C73Z6,10,"Extirpation of Matter from Right Brachial Artery, Bifurcation, Percutaneous Approach"
03C93ZZ,10,"Extirpation of Matter from Right Ulnar Artery, Percutaneous Approach"
03CJ0ZZ,10,"Extirpation of Matter from Left Common Carotid Artery, Open Approach"
03CJ3Z6,10,"Extirpation of Matter from Left Common Carotid Artery, Bifurcation, Percutaneous Approach"
03CK3Z6,10,"Extirpation of Matter from Right Internal Carotid Artery, Bifurcation, Percutaneous Approach"
03H633Z,10,"Insertion of Infusion Device into Left Axillary Artery, Percutaneous Approach"
03HM43Z,10,"Insertion of Infusion Device into Right External Carotid Artery, Percutaneous Endoscopic Approach"
03L93CZ,10,"Occlusion of Right Ulnar Artery with Extraluminal Device, Percutaneous Approach"
03LG4DZ,10,"Occlusion of Intracranial Artery with Intraluminal Device, Percutaneous Endoscopic Approach"
03LK0BZ,10,"Occlusion of Right Internal Carotid Artery with Bioactive Intraluminal Device, Open Approach"
03LM0ZZ,10,"Occlusion of Right External Carotid Artery, Open Approach"
03LR3CZ,10,"Occlusion of Face Artery with Extraluminal Device, Percutaneous Approach"
03LV3ZZ,10,"Occlusion of Left Thyroid Artery, Percutaneous Approach"
03N40ZZ,10,"Release Left Subclavian Artery, Open Approach"
03PY0YZ,10,"Removal of Other Device from Upper Artery, Open Approach"
03PY4KZ,10,"Removal of Nonautologous Tissue Substitute from Upper Artery, Percutaneous Endoscopic Approach"
03Q03ZZ,10,"Repair Right Internal Mammary Artery, Percutaneous Approach"
03Q24ZZ,10,"Repair Innominate Artery, Percutaneous Endoscopic Approach"
03Q44ZZ,10,"Repair Left Subclavian Artery, Percutaneous Endoscopic Approach"
03QU3ZZ,10,"Repair Right Thyroid Artery, Percutaneous Approach"
03QV3ZZ,10,"Repair Left Thyroid Artery, Percutaneous Approach"
03R107Z,10,"Replacement of Left Internal Mammary Artery with Autologous Tissue Substitute, Open Approach"
03R70JZ,10,"Replacement of Right Brachial Artery with Synthetic Substitute, Open Approach"
03RA0KZ,10,"Replacement of Left Ulnar Artery with Nonautologous Tissue Substitute, Open Approach"
03RH0KZ,10,"Replacement of Right Common Carotid Artery with Nonautologous Tissue Substitute, Open Approach"
03RS4KZ,10,"Replacement of Right Temporal Artery with Nonautologous Tissue Substitute, Percutaneous Endoscopic Approach"
03RV07Z,10,"Replacement of Left Thyroid Artery with Autologous Tissue Substitute, Open Approach"
03UA47Z,10,"Supplement Left Ulnar Artery with Autologous Tissue Substitute, Percutaneous Endoscopic Approach"
03UD37Z,10,"Supplement Right Hand Artery with Autologous Tissue Substitute, Percutaneous Approach"
03UF47Z,10,"Supplement Left Hand Artery with Autologous Tissue Substitute, Percutaneous Endoscopic Approach"
03UG0KZ,10,"Supplement Intracranial Artery with Nonautologous Tissue Substitute, Open Approach"
03UM3JZ,10,"Supplement Right External Carotid Artery with Synthetic Substitute, Percutaneous Approach"
03UN37Z,10,"Supplement Left External Carotid Artery with Autologous Tissue Substitute, Percutaneous Approach"
03UP0JZ,10,"Supplement Right Vertebral Artery with Synthetic Substitute, Open Approach"
03UQ47Z,10,"Supplement Left Vertebral Artery with Autologous Tissue Substitute, Percutaneous Endoscopic Approach"
03UT3JZ,10,"Supplement Left Temporal Artery with Synthetic Substitute, Percutaneous Approach"
03V00DZ,10,"Restriction of Right Internal Mammary Artery with Intraluminal Device, Open Approach"
03V33CZ,10,"Restriction of Right Subclavian Artery with Extraluminal Device, Percutaneous Approach"
03V54DZ,10,"Restriction of Right Axillary Artery with Intraluminal Device, Percutaneous Endoscopic Approach"
03VF0CZ,10,"Restriction of Left Hand Artery with Extraluminal Device, Open Approach"
03VH4CZ,10,"Restriction of Right Common Carotid Artery with Extraluminal Device, Percutaneous Endoscopic Approach"
03VL4BZ,10,"Restriction of Left Internal Carotid Artery with Bioactive Intraluminal Device, Percutaneous Endoscopic Approach"
03VS3DZ,10,"Restriction of Right Temporal Artery with Intraluminal Device, Percutaneous Approach"
03VS4DZ,10,"Restriction of Right Temporal Artery with Intraluminal Device, Percutaneous Endoscopic Approach"
03VY0CZ,10,"Restriction of Upper Artery with Extraluminal Device, Open Approach"
04100AF,10,"Bypass Abdominal Aorta to Left External Iliac Artery with Autologous Arterial Tissue, Open Approach"
04100KR,10,"Bypass Abdominal Aorta to Lower Artery with Nonautologous Tissue Substitute, Open Approach"
04100ZJ,10,"Bypass Abdominal Aorta to Left Femoral Artery, Open Approach"
04130K3,10,"Bypass Hepatic Artery to Right Renal Artery with Nonautologous Tissue Substitute, Open Approach"
041C4A1,10,"Bypass Right Common Iliac Artery to Celiac Artery with Autologous Arterial Tissue, Percutaneous Endoscopic Approach"
041C4K4,10,"Bypass Right Common Iliac Artery to Left Renal Artery with Nonautologous Tissue Substitute, Percutaneous Endoscopic Approach"
041C4KJ,10,"Bypass Right Common Iliac Artery to Left Femoral Artery with Nonautologous Tissue Substitute, Percutaneous Endoscopic Approach"
041D097,10,"Bypass Left Common Iliac Artery to Left Common Iliac Artery with Autologous Venous Tissue, Open Approach"
041D0A1,10,"Bypass Left Common Iliac Artery to Celiac Artery with Autologous Arterial Tissue, Open Approach"
041D0JC,10,"Bypass Left Common Iliac Artery to Bilateral Internal Iliac Arteries with Synthetic Substitute, Open Approach"
041D0JD,10,"Bypass Left Common Iliac Artery to Right External Iliac Artery with Synthetic Substitute, Open Approach"
041D0K3,10,"Bypass Left Common Iliac Artery to Right Renal Artery with Nonautologous Tissue Substitute, Open Approach"
041D0KG,10,"Bypass Left Common Iliac Artery to Bilateral External Iliac Arteries with Nonautologous Tissue Substitute, Open Approach"
041D0KJ,10,"Bypass Left Common Iliac Artery to Left Femoral Artery with Nonautologous Tissue Substitute, Open Approach"
041D4A5,10,"Bypass Left Common Iliac Artery to Bilateral Renal Artery with Autologous Arterial Tissue, Percutaneous Endoscopic Approach"
041E0KF,10,"Bypass Right Internal Iliac Artery to Left External Iliac Artery with Nonautologous Tissue Substitute, Open Approach"
041E49Q,10,"Bypass Right Internal Iliac Artery to Lower Extremity Artery with Autologous Venous Tissue, Percutaneous Endoscopic Approach"
041E4JJ,10,"Bypass Right Internal Iliac Artery to Left Femoral Artery with Synthetic Substitute, Percutaneous Endoscopic Approach"
041E4ZF,10,"Bypass Right Internal Iliac Artery to Left External Iliac Artery, Percutaneous Endoscopic Approach"
041F09Q,10,"Bypass Left Internal Iliac Artery to Lower Extremity Artery with Autologous Venous Tissue, Open Approach"
041F49D,10,"Bypass Left Internal Iliac Artery to Right External Iliac Artery with Autologous Venous Tissue, Percutaneous Endoscopic Approach"
041H0KQ,10,"Bypass Right External Iliac Artery to Lower Extremity Artery with Nonautologous Tissue Substitute, Open Approach"
041H4JQ,10,"Bypass Right External Iliac Artery to Lower Extremity Artery with Synthetic Substitute, Percutaneous Endoscopic Approach"
041J0ZQ,10,"Bypass Left External Iliac Artery to Lower Extremity Artery, Open Approach"
